-0.005,0.017,9.81
-0.033,-0.006,9.799
-0.03,-0.008,9.792
-0.032,-0.004,9.79
-0.023,-0.004,9.795
-0.034,-0.01,9.793
-0.025,0.003,9.801
-0.032,-0.006,9.789
-0.027,0.001,9.796
-0.037,-0.009,9.801
-0.031,0.004,9.796
-0.036,-0.012,9.798
-0.028,-0.003,9.788
-0.035,0.001,9.789
-0.031,0.005,9.797
-0.037,0.001,9.794
-0.038,-0.004,9.792
-0.027,-0.012,9.784
-0.029,-0.005,9.795
-0.037,0.0,9.795
-0.038,-0.001,9.795
-0.033,-0.006,9.799
-0.023,-0.007,9.796
-0.042,-0.006,9.795
-0.032,-0.004,9.79
-0.031,-0.001,9.793
-0.033,0.003,9.791
-0.04,-0.004,9.793
-0.038,-0.003,9.795
-0.036,-0.0,9.795
-0.039,0.005,9.798
-0.028,-0.008,9.793
-0.031,-0.003,9.787
-0.038,-0.008,9.788
-0.028,0.0,9.801
-0.022,-0.015,9.787
-0.037,-0.002,9.793
-0.037,-0.006,9.798
-0.023,0.003,9.798
-0.032,-0.013,9.798
-0.044,0.001,9.799
-0.035,-0.005,9.79
-0.026,-0.003,9.795
-0.034,-0.011,9.794
-0.036,-0.005,9.793
-0.023,-0.005,9.792
-0.028,-0.01,9.792
-0.023,-0.005,9.787
-0.036,0.003,9.797
-0.037,-0.004,9.798
-0.037,-0.005,9.783
-0.039,-0.001,9.789
-0.026,-0.002,9.784
-0.038,-0.01,9.791
-0.032,-0.002,9.797
-0.028,-0.007,9.791
-0.036,-0.003,9.782
-0.033,-0.004,9.805
-0.037,0.004,9.8
-0.037,-0.003,9.793
-0.044,-0.004,9.788
-0.035,0.003,9.783
-0.032,0.004,9.794
-0.035,0.005,9.793
-0.036,-0.001,9.786
-0.04,-0.006,9.799
-0.038,0.002,9.797
-0.035,-0.002,9.808
-0.036,-0.003,9.793
-0.023,-0.004,9.787
-0.029,-0.004,9.799
-0.032,-0.003,9.806
-0.031,-0.008,9.793
-0.016,0.004,9.798
-0.042,-0.003,9.79
-0.025,-0.007,9.804
-0.034,0.004,9.8
-0.029,0.005,9.785
-0.038,-0.001,9.802
-0.028,0.0,9.795
-0.035,-0.009,9.794
-0.038,-0.005,9.8
-0.03,-0.002,9.796
-0.039,-0.004,9.798
-0.023,-0.004,9.794
-0.037,-0.004,9.809
-0.034,0.001,9.798
-0.03,-0.004,9.795
-0.035,-0.005,9.793
-0.036,0.001,9.795
-0.032,-0.002,9.787
-0.031,0.001,9.794
-0.039,-0.001,9.789
-0.036,-0.004,9.788
-0.036,-0.002,9.795
-0.03,-0.005,9.8
-0.037,0.003,9.789
-0.023,0.0,9.796
-0.031,0.002,9.791
-0.032,0.007,9.8
-0.028,-0.006,9.79
-0.03,-0.003,9.798
-0.032,-0.004,9.798
-0.04,-0.002,9.798
-0.03,-0.003,9.795
-0.034,0.001,9.791
-0.033,-0.005,9.791
-0.031,-0.003,9.796
-0.044,-0.001,9.79
-0.032,-0.0,9.796
-0.032,0.0,9.792
-0.03,-0.003,9.789
-0.034,-0.0,9.79
-0.033,0.002,9.804
-0.031,-0.007,9.797
-0.043,0.003,9.797
-0.04,0.007,9.805
-0.04,-0.008,9.791
-0.028,-0.001,9.799
-0.027,-0.016,9.788
-0.036,-0.001,9.79
-0.03,-0.005,9.797
-0.037,-0.007,9.792
-0.027,0.001,9.791
-0.028,-0.009,9.792
-0.026,0.003,9.789
-0.043,0.0,9.786
-0.033,-0.01,9.793
-0.034,-0.014,9.794
-0.032,-0.004,9.794
-0.033,-0.004,9.789
-0.04,-0.007,9.794
-0.034,-0.005,9.792
-0.032,0.002,9.791
-0.033,-0.016,9.799
-0.035,-0.005,9.798
-0.031,-0.005,9.787
-0.038,-0.002,9.792
-0.035,-0.005,9.793
-0.029,-0.007,9.797
-0.031,-0.005,9.796
-0.024,0.006,9.798
-0.037,-0.001,9.8
-0.042,-0.01,9.792
-0.028,0.002,9.793
-0.031,-0.005,9.797
-0.033,0.006,9.792
-0.034,-0.004,9.799
-0.036,-0.003,9.794
-0.029,-0.002,9.784
-0.033,0.005,9.795
-0.034,-0.005,9.792
-0.039,0.0,9.793
-0.029,-0.005,9.797
-0.03,0.0,9.792
-0.029,-0.014,9.794
-0.029,-0.003,9.791
-0.045,0.001,9.805
-0.035,-0.009,9.799
-0.034,-0.002,9.789
-0.028,-0.005,9.799
-0.028,-0.004,9.801
-0.031,-0.009,9.794
-0.035,-0.004,9.806
-0.033,-0.002,9.795
-0.032,0.0,9.792
-0.04,0.0,9.8
-0.027,0.002,9.787
-0.036,-0.006,9.791
-0.024,0.0,9.789
-0.031,0.007,9.792
-0.03,-0.009,9.787
-0.032,0.005,9.799
-0.041,-0.008,9.795
-0.02,-0.007,9.793
-0.029,-0.003,9.787
-0.039,0.002,9.793
-0.038,0.003,9.795
-0.035,-0.007,9.799
-0.022,-0.005,9.794
-0.036,-0.005,9.802
-0.036,0.002,9.791
-0.037,0.006,9.795
-0.027,-0.006,9.79
-0.028,0.001,9.794
-0.037,0.004,9.79
-0.032,-0.007,9.801
-0.04,-0.006,9.794
-0.026,-0.006,9.78
-0.033,-0.006,9.796
-0.044,-0.005,9.8
-0.027,0.003,9.797
-0.029,-0.005,9.792
-0.03,0.008,9.801
-0.035,-0.001,9.796
-0.03,0.0,9.792
-0.033,0.005,9.797
-0.03,0.004,9.792
-0.029,-0.004,9.795
-0.027,-0.004,9.793
-0.032,0.0,9.801
-0.043,-0.002,9.802
-0.022,-0.008,9.793
-0.035,0.002,9.789
-0.033,0.004,9.796
-0.029,-0.006,9.799
-0.036,0.001,9.8
-0.028,-0.007,9.791
-0.029,-0.002,9.789
-0.039,-0.011,9.79
-0.024,-0.01,9.795
-0.036,-0.007,9.801
-0.036,0.007,9.799
-0.032,0.001,9.803
-0.037,0.003,9.802
-0.038,0.001,9.793
-0.033,0.001,9.784
-0.04,-0.007,9.794
-0.03,-0.006,9.793
-0.031,-0.004,9.799
-0.027,-0.003,9.794
-0.02,-0.005,9.781
-0.025,-0.013,9.795
-0.027,-0.004,9.792
-0.037,0.001,9.793
-0.037,-0.01,9.797
-0.039,0.007,9.793
-0.03,0.004,9.801
-0.027,-0.001,9.791
-0.03,0.01,9.797
-0.025,-0.012,9.792
-0.035,0.001,9.794
-0.031,-0.01,9.796
-0.036,-0.009,9.792
-0.034,0.008,9.799
-0.031,0.003,9.795
-0.036,0.005,9.794
-0.034,0.008,9.793
-0.034,0.001,9.795
-0.033,-0.005,9.791
-0.034,0.002,9.792
-0.036,-0.009,9.788
-0.031,-0.006,9.794
-0.041,-0.007,9.791
-0.038,0.002,9.789
-0.035,-0.003,9.791
-0.036,-0.012,9.791
-0.033,-0.007,9.794
-0.035,-0.008,9.79
-0.04,-0.012,9.794
-0.035,-0.007,9.79
-0.035,-0.0,9.797
-0.032,-0.001,9.796
-0.028,-0.014,9.789
-0.038,-0.008,9.792
-0.024,0.004,9.801
-0.033,-0.007,9.788
-0.034,-0.003,9.786
-0.029,-0.003,9.794
-0.028,-0.005,9.795
-0.03,-0.004,9.807
-0.032,-0.005,9.796
-0.03,0.0,9.799
-0.03,-0.003,9.795
-0.031,-0.006,9.795
-0.032,-0.009,9.784
-0.03,-0.004,9.802
-0.036,-0.004,9.789
-0.032,0.001,9.79
-0.034,0.003,9.796
-0.03,0.002,9.793
-0.03,-0.013,9.788
-0.029,-0.001,9.791
-0.025,0.002,9.791
-0.033,-0.004,9.792
-0.03,0.005,9.787
-0.033,-0.013,9.793
-0.03,-0.008,9.801
-0.025,0.003,9.799
-0.03,0.0,9.795
-0.04,-0.011,9.788
-0.026,0.003,9.792
-0.037,-0.006,9.796
-0.038,-0.001,9.798
-0.033,-0.004,9.792
-0.026,0.005,9.794
-0.028,0.012,9.795
-0.033,-0.009,9.789
-0.038,-0.003,9.795
-0.022,0.0,9.79
-0.034,-0.002,9.796
-0.032,-0.004,9.802
-0.04,-0.004,9.792
-0.022,-0.002,9.789
-0.033,-0.0,9.793
-0.036,-0.006,9.788
-0.037,-0.002,9.799
-0.034,0.001,9.794
-0.027,-0.006,9.792
-0.035,0.002,9.793
-0.025,-0.007,9.791
-0.029,-0.004,9.799
-0.031,-0.01,9.795
-0.037,0.0,9.793
-0.031,0.001,9.795
-0.039,-0.001,9.782
-0.034,0.005,9.799
-0.029,-0.006,9.795
-0.036,-0.001,9.791
-0.039,0.004,9.802
-0.033,-0.005,9.795
-0.034,-0.002,9.789
-0.039,0.004,9.801
-0.031,-0.005,9.788
-0.033,-0.004,9.797
-0.03,0.004,9.794
-0.042,-0.001,9.787
-0.038,-0.005,9.789
-0.022,0.0,9.798
-0.031,-0.003,9.796
-0.03,-0.002,9.797
-0.036,-0.001,9.794
-0.033,0.0,9.791
-0.031,-0.001,9.795
-0.03,-0.008,9.796
-0.028,0.003,9.796
-0.028,-0.005,9.791
-0.03,-0.005,9.786
-0.03,-0.006,9.798
-0.035,-0.008,9.787
-0.023,-0.003,9.799
-0.037,-0.002,9.794
-0.04,-0.009,9.795
-0.024,-0.007,9.796
-0.032,-0.003,9.789
-0.031,-0.005,9.8
-0.042,-0.008,9.783
-0.032,-0.002,9.786
-0.035,0.004,9.794
-0.034,0.004,9.795
-0.033,-0.002,9.794
-0.031,-0.004,9.797
-0.038,-0.002,9.798
-0.023,0.001,9.797
-0.041,-0.009,9.791
-0.023,-0.003,9.793
-0.039,-0.008,9.793
-0.03,0.005,9.787
-0.029,-0.003,9.797
-0.021,0.003,9.791
-0.035,-0.007,9.797
-0.036,-0.01,9.792
-0.027,0.001,9.796
-0.026,-0.001,9.795
-0.033,-0.001,9.797
-0.037,0.008,9.797
-0.031,-0.009,9.797
-0.03,-0.002,9.791
-0.035,-0.001,9.793
-0.03,0.001,9.795
-0.03,0.008,9.803
-0.038,-0.007,9.792
-0.025,0.003,9.795
-0.029,-0.004,9.793
-0.033,-0.001,9.792
-0.032,-0.004,9.8
-0.026,0.005,9.798
-0.035,-0.003,9.791
-0.043,0.003,9.793
-0.042,0.0,9.799
-0.028,-0.001,9.791
-0.031,-0.003,9.793
-0.037,0.002,9.795
-0.023,-0.006,9.791
-0.036,-0.006,9.794
-0.03,-0.006,9.795
-0.039,-0.001,9.789
-0.024,-0.001,9.804
-0.038,-0.001,9.795
-0.029,0.0,9.794
-0.032,-0.006,9.803
-0.032,-0.002,9.8
-0.033,0.007,9.787
-0.044,-0.006,9.795
-0.029,0.002,9.79
-0.042,-0.008,9.793
-0.03,-0.009,9.785
-0.027,-0.0,9.794
-0.028,-0.002,9.793
-0.028,-0.01,9.804
-0.04,-0.004,9.791
-0.032,-0.004,9.808
-0.033,-0.008,9.791
-0.034,-0.003,9.803
-0.037,-0.002,9.794
-0.029,-0.008,9.798
-0.036,-0.009,9.797
-0.031,-0.006,9.788
-0.036,-0.01,9.785
-0.032,-0.001,9.79
-0.034,-0.007,9.787
-0.039,-0.001,9.8
-0.029,-0.008,9.798
-0.031,0.003,9.797
-0.036,-0.0,9.787
-0.031,-0.006,9.79
-0.032,-0.016,9.802
-0.032,0.008,9.791
-0.035,0.001,9.797
-0.023,-0.009,9.795
-0.031,-0.011,9.796
-0.029,-0.01,9.792
-0.029,-0.004,9.794
-0.042,-0.003,9.792
-0.03,-0.001,9.793
-0.023,0.006,9.788
-0.033,-0.001,9.79
-0.043,0.0,9.786
-0.031,-0.0,9.801
-0.029,0.008,9.803
-0.026,-0.001,9.783
0.086,0.109,6.795
1.662,0.687,6.552
2.923,1.578,10.646
4.547,1.455,11.257
2.801,1.573,12.088
0.059,-0.167,11.999
0.287,-1.721,12.397
0.395,-3.055,11.363
1.422,-4.227,11.784
1.235,-0.84,2.209
1.242,0.83,8.728
0.727,1.388,13.897
2.437,2.123,8.611
1.157,3.735,5.646
0.831,-0.013,8.024
0.099,-1.749,9.399
-1.666,-1.651,10.851
-1.352,-1.225,11.785
-1.072,0.994,10.716
-0.564,1.783,11.204
-0.763,2.072,7.941
-9.195,-8.051,18.506
-5.193,-4.301,6.388
-1.194,-0.492,0.001
-0.775,-1.779,1.688
0.851,-0.137,12.069
2.566,3.369,16.606
1.583,4.792,17.104
-0.854,3.533,10.671
-0.674,2.076,10.587
-1.052,-1.6,10.323
0.811,-1.79,8.354
-0.044,-0.16,6.275
0.451,-0.649,8.343
-0.302,2.039,14.027
1.059,1.328,12.487
1.116,0.699,4.341
-1.657,2.038,4.444
-1.936,0.796,10.504
0.175,1.289,12.362
1.731,1.493,11.096
2.03,-1.17,10.83
1.857,-4.636,8.318
0.304,-3.141,8.591
-0.635,-0.8,7.432
-0.896,0.991,7.884
-0.701,1.867,10.1
-2.779,1.021,10.306
-13.911,-9.203,21.208
-7.553,-4.339,9.708
-1.097,-1.286,0.777
-1.152,-0.689,0.502
1.152,-0.291,4.045
2.523,2.293,15.021
4.273,5.701,17.782
1.847,4.692,14.103
-0.431,3.479,12.51
-0.83,0.12,10.547
-0.673,-2.491,10.916
-0.813,-0.975,8.008
-0.079,-0.878,7.093
1.548,-0.329,9.735
2.325,0.505,10.923
3.467,-0.723,9.824
-0.512,-1.718,9.096
-0.887,1.406,10.111
0.408,0.226,5.931
0.046,0.855,4.746
1.115,1.727,7.635
0.354,-0.163,11.665
-0.989,-1.226,12.444
-0.111,-1.044,12.376
-0.849,-0.809,11.071
-0.346,0.785,8.688
-0.006,1.115,8.718
0.375,0.195,7.551
-6.412,-8.42,17.325
-4.193,-2.518,3.484
-1.577,-0.846,0.649
-0.517,-0.749,6.637
0.127,1.185,15.855
0.973,4.229,17.656
-0.977,2.948,14.302
-1.163,2.373,12.394
-1.125,-0.463,10.376
-0.989,-2.0,8.955
1.698,-0.529,5.363
1.148,0.06,6.402
1.831,1.117,8.84
1.238,2.908,14.1
0.405,0.719,11.821
0.277,0.243,5.212
-1.403,1.165,7.969
-1.038,1.953,11.701
-1.173,-0.161,10.016
1.046,0.528,9.654
0.723,-1.705,9.444
0.967,-3.614,8.059
-0.187,-1.93,7.131
-0.172,-0.384,7.277
-0.485,1.5,8.652
-0.703,2.38,11.154
-2.161,0.593,11.859
-11.328,-6.271,19.803
-8.877,-5.344,11.004
-1.72,-1.377,1.009
-0.31,-0.569,-0.35
1.318,-0.13,6.026
3.234,2.273,15.846
3.797,5.614,17.505
1.447,3.788,11.995
-1.366,3.368,12.129
-0.933,-0.908,11.121
-0.842,-2.826,8.817
0.497,-1.844,8.668
0.053,-1.301,7.775
1.358,0.312,8.181
3.183,1.083,10.693
3.355,0.522,11.588
-0.589,-2.917,9.639
0.046,-2.051,4.24
-0.451,0.223,7.865
0.26,-0.623,7.963
0.614,2.101,10.492
-0.407,2.387,12.219
-0.369,1.399,12.129
-1.302,0.093,11.606
-0.715,-1.119,10.512
-0.818,-1.547,8.524
0.991,0.029,9.11
1.581,0.776,8.234
-3.037,-3.414,14.493
-4.071,-5.774,7.693
-1.523,-0.17,1.272
0.485,0.362,4.921
1.401,0.798,16.334
-2.103,1.832,14.723
-2.256,2.484,15.228
-0.874,1.434,11.901
-1.154,-0.134,9.67
0.093,-1.775,9.019
0.276,-1.397,6.385
0.324,0.085,5.502
1.555,2.31,8.656
-0.42,4.023,14.85
-0.876,1.043,10.269
-1.035,1.076,5.176
-0.443,0.28,6.204
-0.603,1.447,14.496
0.803,-2.359,11.945
1.737,-0.325,11.426
1.108,-1.056,9.236
0.631,-2.249,6.286
0.979,-2.265,6.213
0.699,-0.818,7.36
-1.055,1.044,8.684
-0.935,2.084,10.752
-1.015,2.033,11.984
-9.59,-4.222,18.215
-9.38,-4.368,13.618
-3.15,-2.989,2.373
-0.106,0.057,-0.349
1.027,-0.524,4.425
2.185,-0.084,14.126
3.512,3.763,17.413
1.228,4.018,12.727
-0.175,3.871,12.317
-1.689,0.792,10.678
-0.429,-2.729,10.144
0.265,-2.554,8.315
-0.036,-1.232,7.665
0.749,-0.077,8.745
2.524,-0.713,12.984
2.473,0.516,13.904
0.493,0.283,5.87
1.501,0.692,4.853
-1.341,3.085,7.69
-0.078,-0.131,6.174
1.166,-0.842,10.304
-0.021,-1.278,12.763
-1.649,-0.704,11.506
0.365,-0.16,12.07
-0.254,0.754,9.832
-0.061,0.844,9.013
-0.143,0.807,5.62
-2.381,-1.945,9.532
-10.179,-7.496,19.001
-5.253,-3.186,5.472
-1.443,-1.514,1.39
0.548,0.568,2.934
2.281,1.407,14.811
3.741,4.64,17.107
1.032,4.095,12.941
-0.87,2.839,11.819
-0.923,0.528,9.413
-1.03,-2.252,9.497
0.133,-2.59,8.526
0.432,-1.399,8.059
-0.065,-0.0,8.222
1.164,1.026,10.567
3.292,0.617,8.543
1.459,-0.589,13.932
1.016,0.587,7.924
1.6,0.922,7.022
-0.467,-0.614,8.869
-0.889,-1.204,8.901
-2.181,-1.143,10.959
-1.739,-0.55,10.587
-1.055,0.91,11.062
-1.276,1.976,10.93
0.406,1.516,10.965
0.445,0.827,10.129
1.192,-0.292,8.968
-1.799,-3.689,12.201
-3.298,-4.306,9.639
-1.325,-2.136,1.703
-0.429,-1.085,3.122
0.36,0.845,11.259
1.152,2.569,16.371
0.271,3.353,15.134
-0.677,2.023,10.143
-0.083,1.665,9.362
0.165,0.11,8.414
0.06,-1.354,8.225
-0.189,-2.034,7.378
0.415,-1.582,10.017
-0.213,-0.871,11.187
1.174,0.112,12.264
1.348,3.355,12.163
1.877,2.995,6.843
1.437,-0.172,6.209
-1.326,-0.754,9.627
-1.961,-2.322,10.509
-1.762,-2.643,11.218
-1.291,-0.933,10.992
-0.875,0.905,9.231
0.624,2.318,10.24
0.446,2.447,9.484
0.226,1.105,9.278
-0.282,-0.529,9.345
1.867,-2.223,9.712
0.208,-1.603,11.995
-1.697,-4.553,12.415
-0.242,-1.401,1.653
-0.714,0.416,6.971
-1.09,0.808,12.708
-0.94,2.039,13.021
-0.914,2.927,13.26
-0.108,1.453,9.688
0.359,0.435,8.419
-0.462,-1.493,7.545
0.425,-1.952,8.328
0.184,-1.393,9.66
-0.191,-0.288,10.899
-0.126,3.36,14.069
-3.444,4.322,13.534
-1.668,1.721,3.332
-1.287,2.174,3.014
-0.232,0.032,7.532
0.21,-1.89,13.436
1.101,-3.54,15.717
-0.008,-3.005,11.124
0.198,-2.285,9.974
0.116,-0.259,10.026
-0.057,1.563,7.617
0.138,1.981,7.298
0.477,1.332,8.474
-0.15,0.778,10.474
0.302,0.076,12.4
-0.738,-1.147,12.109
0.759,-4.271,11.405
1.217,-0.551,4.514
0.385,-0.12,8.056
-1.06,1.259,10.469
-1.033,2.008,11.948
-1.75,2.212,11.37
-0.369,0.892,9.514
0.111,-0.867,9.457
-0.098,-1.731,8.319
0.634,-1.743,9.219
0.203,-0.992,9.825
0.598,0.261,10.421
2.269,0.752,10.574
0.315,2.445,12.132
0.445,4.493,6.392
0.409,0.377,7.228
-0.758,-0.879,10.057
-1.765,-1.987,11.56
-1.868,-2.661,11.573
-2.236,-1.52,10.58
-0.533,0.419,9.408
0.197,1.944,8.63
0.119,1.88,7.845
1.358,1.142,9.52
0.307,-0.004,11.436
0.788,-1.16,11.109
-1.337,-3.573,13.898
-3.345,-4.875,10.008
-1.114,-1.955,1.307
-0.779,-0.862,3.156
0.995,1.51,13.116
0.584,3.033,16.088
-1.198,2.973,12.934
-1.06,2.14,10.509
0.432,1.729,10.755
0.431,-0.862,8.06
-0.673,-2.363,6.781
0.375,-1.395,6.811
0.661,-0.555,9.891
-0.147,-0.148,11.603
1.277,1.109,12.865
-1.197,3.685,12.45
0.593,1.382,3.465
0.603,0.263,8.972
-0.949,-1.281,11.087
-2.006,-1.133,12.511
-1.695,-1.744,10.403
-0.065,-1.624,10.667
0.437,-0.424,8.885
0.886,0.884,7.025
0.849,1.466,7.686
0.226,1.362,9.323
-0.363,0.539,9.878
0.372,-0.319,11.677
1.299,-0.351,11.455
-1.968,-4.804,13.882
0.086,-1.431,1.136
0.007,-0.826,8.723
-0.821,1.319,11.274
-1.16,1.87,13.29
-1.745,2.025,12.797
-0.623,0.994,10.761
-0.272,-0.397,8.187
-0.536,-1.365,7.754
0.638,-1.166,7.917
-0.161,-0.877,9.266
0.383,0.036,10.981
1.027,1.918,13.693
-4.564,4.565,14.704
-0.328,1.491,1.868
-0.919,2.011,3.607
-0.497,-0.244,9.814
-0.085,-1.971,13.281
0.971,-3.171,14.38
-0.904,-2.974,10.997
1.305,-2.171,10.063
0.096,0.294,7.754
0.239,1.977,7.503
0.445,2.215,8.167
0.017,1.685,9.599
-0.055,0.367,11.252
0.206,-0.283,12.175
0.442,-0.774,10.668
0.455,-1.304,10.806
0.019,-1.418,5.068
0.406,-1.268,8.567
0.22,1.634,9.252
0.232,2.702,10.253
-1.138,1.999,11.2
-0.646,0.265,10.544
-1.13,-1.718,10.259
-0.916,-2.802,11.52
-0.231,-1.911,10.685
0.242,-0.47,10.264
0.836,1.048,8.79
0.688,2.833,11.092
-1.312,4.774,10.796
-0.326,0.648,2.234
-0.857,0.263,7.986
-0.589,-1.743,11.6
-0.384,-1.498,14.73
-1.085,-1.47,12.105
0.022,-1.017,9.633
0.623,-1.219,7.79
0.418,0.136,6.766
0.842,0.936,7.951
-0.051,1.375,9.54
-0.095,0.975,11.214
0.14,0.382,11.89
-1.9,-1.108,13.187
-3.377,-4.54,10.091
-0.185,-0.413,1.144
0.71,-0.775,9.647
0.106,1.089,11.79
0.828,1.833,13.972
-0.899,2.827,11.372
0.345,2.361,9.482
-0.241,0.309,8.393
-0.296,-1.433,7.322
-0.277,-2.326,8.118
-0.059,-1.802,10.232
-0.151,-0.766,11.753
0.835,0.336,11.965
1.477,1.739,13.043
0.146,3.232,7.669
-0.004,0.989,4.756
-0.243,0.138,7.965
-1.287,-1.08,10.697
-1.14,-2.456,11.356
-1.835,-2.218,10.848
-0.098,-0.142,9.998
0.526,1.51,10.394
0.205,1.974,9.096
0.49,1.504,10.234
-0.081,0.332,9.577
0.443,-0.779,10.347
1.172,-0.899,10.612
-1.298,-2.518,13.393
-0.547,-3.581,4.464
0.027,0.594,4.82
-0.206,0.499,11.054
-0.946,1.25,13.237
-1.143,1.423,13.495
-1.413,1.032,11.454
-0.123,0.559,9.187
0.283,-0.483,7.221
-0.166,-1.196,7.175
0.175,-0.691,7.191
0.41,-0.201,10.528
1.397,1.339,11.944
0.251,-1.156,13.341
-0.98,4.958,12.132
-0.533,1.618,1.164
-0.243,0.331,8.862
-1.105,-1.123,11.801
-1.19,-2.18,13.539
-1.188,-1.917,12.339
-0.702,-0.893,9.516
-0.387,-0.389,6.885
1.176,1.011,8.673
1.118,1.155,7.894
-0.136,1.142,9.032
0.089,0.363,10.895
0.004,-0.149,11.401
-1.536,-0.962,13.225
-3.509,-3.244,13.514
-0.469,-1.504,1.032
0.956,-0.254,6.405
0.151,0.415,10.944
0.321,1.504,13.413
0.074,3.237,11.162
-0.333,2.773,11.198
-0.214,0.819,9.615
-0.443,-1.897,8.145
-0.254,-2.784,8.073
-0.015,-2.254,9.388
-0.193,-0.802,10.363
0.891,0.702,12.103
2.811,0.699,11.193
1.294,2.631,12.199
-0.487,0.775,7.073
0.16,0.594,6.442
-0.791,-1.323,6.081
0.705,-2.156,7.695
-0.257,-1.772,11.162
-0.544,-0.292,11.955
-0.642,1.286,11.9
-1.582,2.26,11.682
-0.623,1.975,11.383
-0.255,0.894,10.398
0.442,-0.323,9.302
1.096,-1.31,9.416
-1.922,-3.436,13.075
-2.239,-3.925,5.407
-0.782,-0.273,2.037
-0.388,0.275,9.7
0.41,0.781,13.3
0.139,1.722,14.196
-1.534,2.264,13.393
-0.159,1.914,9.829
0.115,0.419,7.82
0.356,-1.036,7.269
0.388,-1.638,7.366
0.085,-1.046,8.923
0.363,-0.587,10.77
0.543,0.144,11.922
0.046,3.742,14.602
